open_time,open,high,low,close,volume,close_time,qav,trades,tbbav,tbqav,ignore
1662886800000,1763.23,1764.23,1757.33538298,1758.4,0,1662890399999,0.0,3600,0,0.0,0
1662890400000,1758.41,1763.21,1756.7144997,1760.77,0,1662893999999,0.0,3600,0,0.0,0
1662894000000,1760.78,1779.02387168,1760.73430219,1768.77988434,0,1662897599999,0.0,3600,0,0.0,0
1662897600000,1768.77486767,1775.22,1763.31203631,1772.14263547,0,1662901199999,0.0,3600,0,0.0,0
1662901200000,1772.08974229,1772.29,1760.91107557,1765.86,0,1662904799999,0.0,3600,0,0.0,0
1662904800000,1765.85,1766.93,1752.79230641,1760.48437282,0,1662908399999,0.0,3600,0,0.0,0
1662908400000,1760.48485885,1777.57197321,1759.71095201,1767.14926801,0,1662911999999,0.0,3600,0,0.0,0
1662912000000,1767.27,1775.61,1764.9175513,1769.84,0,1662915599999,0.0,3600,0,0.0,0
1662915600000,1769.84,1787.68,1765.90662639,1770.19030953,0,1662919199999,0.0,3600,0,0.0,0
1662919200000,1770.22,1775.53,1755.77026118,1759.33,0,1662922799999,0.0,3600,0,0.0,0
1662922800000,1759.33,1763.9,1757.276621,1762.02329625,0,1662926399999,0.0,3600,0,0.0,0
1662926400000,1761.97483431,1766.66,1745.86552958,1757.76,0,1662929999999,0.0,3600,0,0.0,0
1662930000000,1757.69,1764.36,1720.78794431,1731.80495967,0,1662933599999,0.0,3600,0,0.0,0
1662933600000,1731.49614376,1752.6,1731.49614376,1744.46,0,1662937199999,0.0,3600,0,0.0,0
1662937200000,1744.47,1766.34659549,1736.75078402,1765.0,0,1662940799999,0.0,3600,0,0.0,0
1662940800000,1765.0,1766.44,1733.74855601,1733.84747483,0,1662944399999,0.0,3600,0,0.0,0
1662944400000,1733.93921404,1781.95636356,1728.83465253,1760.13160486,0,1662947999999,0.0,3600,0,0.0,0
1662948000000,1760.34396472,1764.81,1727.61335621,1735.52646294,0,1662951599999,0.0,3600,0,0.0,0
1662951600000,1735.55320841,1738.42,1713.36590601,1725.82728569,0,1662955199999,0.0,3600,0,0.0,0
1662955200000,1725.79682459,1731.28,1719.62329398,1725.7,0,1662958799999,0.0,3600,0,0.0,0
1662958800000,1725.7,1730.25,1716.55,1727.64,0,1662962399999,0.0,3600,0,0.0,0
1662962400000,1727.64,1736.56,1722.92333271,1735.46413578,0,1662965999999,0.0,3600,0,0.0,0
1662966000000,1735.45337622,1759.8,1733.97031599,1757.1193472,0,1662969599999,0.0,3600,0,0.0,0
1662969600000,1757.1193472,1764.0513311,1749.10027525,1752.49,0,1662973199999,0.0,3600,0,0.0,0
1662973200000,1752.41,1757.07,1743.82592917,1749.29140504,0,1662976799999,0.0,3600,0,0.0,0
1662976800000,1749.27,1749.5,1728.68,1743.25969173,0,1662980399999,0.0,3600,0,0.0,0
1662980400000,1743.24137243,1758.42,1739.00015404,1747.39,0,1662983999999,0.0,3600,0,0.0,0
1662984000000,1747.39,1748.54,1732.27540596,1745.21,0,1662987599999,0.0,3600,0,0.0,0
1662987600000,1745.21,1752.44,1736.80197295,1749.70010892,0,1662991199999,0.0,3600,0,0.0,0
1662991200000,1749.91166016,1753.56,1731.48,1734.09,0,1662994799999,0.0,3600,0,0.0,0
1662994800000,1734.1,1734.42,1696.55473504,1705.77953716,0,1662998399999,0.0,3600,0,0.0,0
1662998400000,1705.75603571,1716.46,1692.77,1712.05051608,0,1663001999999,0.0,3600,0,0.0,0
1663002000000,1712.05051608,1727.89,1703.11,1727.1904649,0,1663005599999,0.0,3600,0,0.0,0
1663005600000,1727.12702511,1731.28670553,1716.81,1727.46,0,1663009199999,0.0,3600,0,0.0,0
1663009200000,1727.47,1729.48,1718.66,1724.01,0,1663012799999,0.0,3600,0,0.0,0
1663012800000,1724.42,1729.69,1719.24267196,1722.47,0,1663016399999,0.0,3600,0,0.0,0
1663016400000,1722.27772836,1722.55,1702.66095347,1714.91961618,0,1663019999999,0.0,3600,0,0.0,0
1663020000000,1714.92032728,1716.07,1701.20088038,1705.06748854,0,1663023599999,0.0,3600,0,0.0,0
1663023600000,1704.91872083,1715.92436732,1702.18858629,1715.15827436,0,1663027199999,0.0,3600,0,0.0,0
1663027200000,1715.17499812,1717.0,1674.45494214,1686.14980775,0,1663030799999,0.0,3600,0,0.0,0
1663030800000,1686.14980775,1698.66,1683.34731352,1694.45,0,1663034399999,0.0,3600,0,0.0,0
1663034400000,1694.45,1707.78,1678.98064475,1707.18469471,0,1663037999999,0.0,3600,0,0.0,0
1663038000000,1707.07781753,1714.67,1700.54204845,1714.3,0,1663041599999,0.0,3600,0,0.0,0
1663041600000,1714.2605844,1723.29907523,1707.68653113,1712.58,0,1663045199999,0.0,3600,0,0.0,0
1663045200000,1712.58,1719.79,1710.71886986,1717.35,0,1663048799999,0.0,3600,0,0.0,0
1663048800000,1717.35,1728.81,1700.99057905,1705.45458802,0,1663052399999,0.0,3600,0,0.0,0
1663052400000,1705.32456211,1720.89569518,1698.20039823,1714.26,0,1663055999999,0.0,3600,0,0.0,0
