calc_time,funding_interval_hours,last_funding_rate
1679356800000,8,7.106e-05
1679385600000,8,4.611e-05
1679414400000,8,8.99e-05
1679443200000,8,5.146e-05
1679472000000,8,1.267e-05
1679500800000,8,5.54e-05
1679529600000,8,1.123e-05
1679558400000,8,6.86e-05
1679587200000,8,0.0001
1679616000000,8,0.0001
1679644800000,8,0.0001
1679673600000,8,0.0001
1679702400000,8,1.992e-05
1679731200000,8,1.46e-05
1679760000000,8,-7.95e-06
1679788800000,8,8.29e-06
1679817600000,8,9.97e-06
1679846400000,8,4.383e-05
1679875200000,8,1.635e-05
1679904000000,8,-3.85e-06
1679932800000,8,-1.71e-06
1679961600000,8,-1.478e-05
1679990400000,8,3.473e-05
1680019200000,8,6.578e-05
1680048000000,8,0.0001
1680076800000,8,7.584e-05
1680105600000,8,0.0001
1680134400000,8,5.756e-05
1680163200000,8,2.86e-06
1680192000000,8,5.025e-05
1680220800000,8,7.203e-05
1680249600000,8,6.982e-05
1680278400000,8,0.0001
1680307200000,8,0.0001
1680336000000,8,0.0001
1680364800000,8,6.306e-05
1680393600000,8,3.987e-05
1680422400000,8,5.018e-05
1680451200000,8,3.503e-05
1680480000000,8,-2.938e-05
1680508800000,8,-1.96e-05
1680537600000,8,-4.71e-06
1680566400000,8,6.36e-05
1680595200000,8,3.238e-05
1680624000000,8,0.0001
1680652800000,8,6.853e-05
1680681600000,8,0.0001
1680710400000,8,0.0001
1680739200000,8,5.011e-05
1680768000000,8,6.251e-05
1680796800000,8,2.17e-06
1680825600000,8,2.088e-05
1680854400000,8,7.093e-05
1680883200000,8,3.638e-05
1680912000000,8,3.725e-05
1680940800000,8,1.046e-05
1680969600000,8,2.21e-05
1680998400000,8,8.21e-06
1681027200000,8,-1.908e-05
1681056000000,8,3.067e-05
1681084800000,8,3.359e-05
1681113600000,8,-4.969e-05
1681142400000,8,2.062e-05
1681171200000,8,2.648e-05
1681200000000,8,8.648e-05
1681228800000,8,6.716e-05
1681257600000,8,1.041e-05
1681286400000,8,1.29e-05
1681315200000,8,3.624e-05
1681344000000,8,0.0001
1681372800000,8,0.0001
1681401600000,8,0.0001
1681430400000,8,0.0001
1681459200000,8,0.0001
1681488000000,8,0.0001
1681516800000,8,0.0001
1681545600000,8,0.0001
1681574400000,8,0.0001
1681603200000,8,0.0001
1681632000000,8,0.0001
1681660800000,8,0.0001
1681689600000,8,0.0001
1681718400000,8,0.0001
1681747200000,8,0.0001
1681776000000,8,0.0001
1681804800000,8,0.0001
1681833600000,8,0.0001
1681862400000,8,0.0001
1681891200000,8,0.0001
1681920000000,8,-1.015e-05
1681948800000,8,6.419e-05
1681977600000,8,3.2e-07
1682006400000,8,2.269e-05
1682035200000,8,8.62e-05
1682064000000,8,6.903e-05
1682092800000,8,8.488e-05
1682121600000,8,5.467e-05
1682150400000,8,-5.62e-06
1682179200000,8,2.848e-05
1682208000000,8,-6.991e-05
